PooledFundId,AllocationSourceId,AllocationYear,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude,AdminLocation1Budget,FundType
1,1,2020,Zabul,32.1918782,67.1894488,788020.76,2
1,1,2021,Badakhshan,36.7347725,70.8119953,2218540.85,2
1,1,2021,Badghis,35.1671339,63.7695384,1904731.34,2
1,1,2021,Baghlan,35.8042947,69.2877535,818541.39,2
1,1,2021,Balkh,36.8909158,67.1894488,1920993.68,2
1,1,2021,Bamyan,34.9073296,67.1894488,1529467.76,2
1,1,2021,Daykundi,33.669495,66.0463534,2120823.14,2
1,1,2021,Farah,32.495328,62.2626627,891089.48,2
1,1,2021,Faryab,36.0795613,64.905955,3108315.93,2
1,1,2021,Ghazni,33.55,68.416667,1085551.59,2
1,1,2021,Ghor,34.0995776,64.905955,4484832.73,2
1,1,2021,Hilmand,31.3636474,63.9586111,1047466.18,2
1,1,2021,Hirat,34.341944,62.203056,2146422.99,2
1,1,2021,Jawzjan,36.8969692,65.6658568,680987.37,2
1,1,2021,Kabul,34.533333,69.166667,3974951.77,2
1,1,2021,Kandahar,30.9960679,65.475736,3022213.4,2
1,1,2021,Kapisa,34.9810572,69.6214562,428962.91,2
1,1,2021,Khost,33.3585079,69.8597406,344000,2
1,1,2021,Kunar,34.8465893,71.097317,2718277.97,2
1,1,2021,Kunduz,36.8599307,68.7154975,3082598.58,2
1,1,2021,Laghman,34.6897687,70.1455805,1193347.7,2
1,1,2021,Logar,34.0145518,69.1923916,155002.3,2
1,1,2021,Nangarhar,34.1718313,70.6216794,2830519.84,2
1,1,2021,Nimroz,31.0261488,62.4504154,116299.02,2
1,1,2021,Nuristan,35.3250223,70.9071236,54440.41,2
1,1,2021,Paktika,32.2645386,68.5247149,1391081.66,2
1,1,2021,Paktya,33.706199,69.3831079,592147.02,2
1,1,2021,Parwan,34.9630977,68.8108849,475505.1,2
1,1,2021,Samangan,35.9807296,67.5708536,937952.96,2
1,1,2021,Sar-e-Pul,35.6707473,66.0463534,837787.26,2
1,1,2021,Takhar,36.6698013,69.4784541,2022800.12,2
1,1,2021,Uruzgan,32.9271287,66.1415263,775583.01,2
1,1,2021,Wardak,34.3513494,68.2385339,394024.15,2
1,1,2021,Zabul,32.1918782,67.1894488,655571.45,2
1,2,2014,Badakhshan,36.7347725,70.8119953,1380064.264,2
1,2,2014,Badghis,35.1671339,63.7695384,237793.8924,2
1,2,2014,Baghlan,35.8042947,69.2877535,164279.0254,2
1,2,2014,Balkh,36.8909158,67.1894488,310738.8687,2
1,2,2014,Bamyan,34.9073296,67.1894488,394830.7917,2
1,2,2014,Daykundi,33.669495,66.0463534,255153.9201,2
1,2,2014,Farah,32.495328,62.2626627,91809.24,2
1,2,2014,Faryab,36.0795613,64.905955,231418.5381,2
1,2,2014,Ghazni,33.55,68.416667,636929.1903,2
1,2,2014,Ghor,34.0995776,64.905955,284279.0254,2
1,2,2014,Hilmand,31.3636474,63.9586111,3030871.811,2
1,2,2014,Hirat,34.341944,62.203056,347878.3814,2
1,2,2014,Jawzjan,36.8969692,65.6658568,127139.5127,2
1,2,2014,Kabul,34.533333,69.166667,1679302.508,2
1,2,2014,Kandahar,30.9960679,65.475736,2355755.3,2
1,2,2014,Kapisa,34.9810572,69.6214562,224060.2528,2
1,2,2014,Khost,33.3585079,69.8597406,2726763.805,2
1,2,2014,Kunar,34.8465893,71.097317,2337822.601,2
1,2,2014,Kunduz,36.8599307,68.7154975,194279.0254,2
1,2,2014,Laghman,34.6897687,70.1455805,299628.7046,2
1,2,2014,Logar,34.0145518,69.1923916,112641.7147,2
1,2,2014,Nangarhar,34.1718313,70.6216794,2914019.321,2
1,2,2014,Nimroz,31.0261488,62.4504154,82190.8194,2
1,2,2014,Nuristan,35.3250223,70.9071236,1857734.837,2
1,2,2014,Paktika,32.2645386,68.5247149,1287496.248,2
1,2,2014,Paktya,33.706199,69.3831079,2834590.996,2
1,2,2014,Panjsher,35.883333,69.116667,37139.5127,2
1,2,2014,Parwan,34.9630977,68.8108849,37139.5127,2
1,2,2014,Samangan,35.9807296,67.5708536,446220.0243,2
1,2,2014,Sar-e-Pul,35.6707473,66.0463534,201418.5381,2
1,2,2014,Takhar,36.6698013,69.4784541,37139.5127,2
1,2,2014,Uruzgan,32.9271287,66.1415263,368125.8337,2
1,2,2014,Wardak,34.3513494,68.2385339,824475.1879,2
1,2,2014,Zabul,32.1918782,67.1894488,435294.625,2
1,2,2015,Badakhshan,36.7347725,70.8119953,2421053.858,2
1,2,2015,Badghis,35.1671339,63.7695384,788897.8452,2
1,2,2015,Baghlan,35.8042947,69.2877535,410715.6657,2
1,2,2015,Balkh,36.8909158,67.1894488,502697.1063,2
1,2,2015,Bamyan,34.9073296,67.1894488,39296.6266,2
1,2,2015,Daykundi,33.669495,66.0463534,61296.9484,2
1,2,2015,Farah,32.495328,62.2626627,215211.4287,2
1,2,2015,Faryab,36.0795613,64.905955,1504579,2
1,2,2015,Ghazni,33.55,68.416667,1058970.528,2
1,2,2015,Ghor,34.0995776,64.905955,28296.4657,2
1,2,2015,Hilmand,31.3636474,63.9586111,1420426.695,2
1,2,2015,Hirat,34.341944,62.203056,482889.2947,2
1,2,2015,Jawzjan,36.8969692,65.6658568,331243.9565,2
1,2,2015,Kabul,34.533333,69.166667,1620539.294,2
1,2,2015,Kandahar,30.9960679,65.475736,1909816.08,2
1,2,2015,Kapisa,34.9810572,69.6214562,147854.0314,2
1,2,2015,Khost,33.3585079,69.8597406,5980797.888,2
1,2,2015,Kunar,34.8465893,71.097317,789427.2992,2
1,2,2015,Kunduz,36.8599307,68.7154975,2162025.596,2
1,2,2015,Laghman,34.6897687,70.1455805,600050.2799,2
1,2,2015,Logar,34.0145518,69.1923916,332006.464,2
1,2,2015,Nangarhar,34.1718313,70.6216794,2020073.418,2
1,2,2015,Nimroz,31.0261488,62.4504154,376359.8382,2
1,2,2015,Nuristan,35.3250223,70.9071236,657557.0334,2
1,2,2015,Paktika,32.2645386,68.5247149,1276288.085,2
1,2,2015,Paktya,33.706199,69.3831079,1343887.017,2
1,2,2015,Panjsher,35.883333,69.116667,81096.4657,2
1,2,2015,Parwan,34.9630977,68.8108849,73242.6931,2
1,2,2015,Samangan,35.9807296,67.5708536,345379.1823,2
1,2,2015,Sar-e-Pul,35.6707473,66.0463534,129295.8743,2
1,2,2015,Takhar,36.6698013,69.4784541,1045197.147,2
1,2,2015,Uruzgan,32.9271287,66.1415263,622985.7412,2
1,2,2015,Wardak,34.3513494,68.2385339,610810.3356,2
1,2,2015,Zabul,32.1918782,67.1894488,323397.9675,2
1,2,2016,Badakhshan,36.7347725,70.8119953,2251079.516,2
1,2,2016,Badghis,35.1671339,63.7695384,504736.491,2
1,2,2016,Baghlan,35.8042947,69.2877535,1277967.741,2
1,2,2016,Balkh,36.8909158,67.1894488,759137.6181,2
1,2,2016,Bamyan,34.9073296,67.1894488,943205.1383,2
1,2,2016,Daykundi,33.669495,66.0463534,187672.2353,2
1,2,2016,Farah,32.495328,62.2626627,232440.5012,2
1,2,2016,Faryab,36.0795613,64.905955,705660.482,2
1,2,2016,Ghazni,33.55,68.416667,1090176.384,2
1,2,2016,Ghor,34.0995776,64.905955,934920.4749,2
1,2,2016,Hilmand,31.3636474,63.9586111,2391453.985,2
1,2,2016,Hirat,34.341944,62.203056,3392196.785,2
1,2,2016,Jawzjan,36.8969692,65.6658568,929072.192,2
1,2,2016,Kabul,34.533333,69.166667,3458587.076,2
1,2,2016,Kandahar,30.9960679,65.475736,1046819.639,2
1,2,2016,Kapisa,34.9810572,69.6214562,339318.8494,2
1,2,2016,Khost,33.3585079,69.8597406,2318629.448,2
1,2,2016,Kunar,34.8465893,71.097317,355515.7599,2
1,2,2016,Kunduz,36.8599307,68.7154975,1624146.105,2
1,2,2016,Laghman,34.6897687,70.1455805,417523.4544,2
1,2,2016,Logar,34.0145518,69.1923916,545412.5027,2
1,2,2016,Nangarhar,34.1718313,70.6216794,1714741.423,2
1,2,2016,Nimroz,31.0261488,62.4504154,169045.6545,2
1,2,2016,Nuristan,35.3250223,70.9071236,585737.1743,2
1,2,2016,Paktika,32.2645386,68.5247149,1119790.185,2
1,2,2016,Paktya,33.706199,69.3831079,748039.3284,2
1,2,2016,Panjsher,35.883333,69.116667,62669.6535,2
1,2,2016,Parwan,34.9630977,68.8108849,274723.2331,2
1,2,2016,Samangan,35.9807296,67.5708536,232290.5221,2
1,2,2016,Sar-e-Pul,35.6707473,66.0463534,434233.5365,2
1,2,2016,Takhar,36.6698013,69.4784541,772892.3341,2
1,2,2016,Uruzgan,32.9271287,66.1415263,1403515.117,2
1,2,2016,Wardak,34.3513494,68.2385339,255470.7847,2
1,2,2016,Zabul,32.1918782,67.1894488,197702.7652,2
1,2,2017,Badakhshan,36.7347725,70.8119953,278208.1276,2
1,2,2017,Badghis,35.1671339,63.7695384,99593.5967,2
1,2,2017,Baghlan,35.8042947,69.2877535,255455.9744,2
1,2,2017,Balkh,36.8909158,67.1894488,197334.4853,2
1,2,2017,Bamyan,34.9073296,67.1894488,30786.4955,2
1,2,2017,Daykundi,33.669495,66.0463534,30786.4955,2
1,2,2017,Farah,32.495328,62.2626627,174199.2707,2
1,2,2017,Faryab,36.0795613,64.905955,1070089.05,2
1,2,2017,Ghazni,33.55,68.416667,1198282.185,2
1,2,2017,Ghor,34.0995776,64.905955,271666.8897,2
1,2,2017,Hilmand,31.3636474,63.9586111,3212024.065,2
1,2,2017,Hirat,34.341944,62.203056,298619.9418,2
1,2,2017,Jawzjan,36.8969692,65.6658568,97773.4903,2
1,2,2017,Kabul,34.533333,69.166667,7431014.449,2
1,2,2017,Kandahar,30.9960679,65.475736,4583177.843,2
1,2,2017,Kapisa,34.9810572,69.6214562,196522.6495,2
1,2,2017,Khost,33.3585079,69.8597406,547899.7184,2
1,2,2017,Kunar,34.8465893,71.097317,3977005.626,2
1,2,2017,Kunduz,36.8599307,68.7154975,2226918.088,2
1,2,2017,Laghman,34.6897687,70.1455805,637581.0603,2
1,2,2017,Logar,34.0145518,69.1923916,361166.2887,2
1,2,2017,Nangarhar,34.1718313,70.6216794,6271824.418,2
1,2,2017,Nimroz,31.0261488,62.4504154,64280.1556,2
1,2,2017,Nuristan,35.3250223,70.9071236,92494.5918,2
1,2,2017,Paktika,32.2645386,68.5247149,1097524.634,2
1,2,2017,Paktya,33.706199,69.3831079,286309.09,2
1,2,2017,Panjsher,35.883333,69.116667,76657.8963,2
1,2,2017,Parwan,34.9630977,68.8108849,66357.7832,2
1,2,2017,Samangan,35.9807296,67.5708536,103052.3888,2
1,2,2017,Sar-e-Pul,35.6707473,66.0463534,103052.3888,2
1,2,2017,Takhar,36.6698013,69.4784541,1420552.25,2
1,2,2017,Uruzgan,32.9271287,66.1415263,2696111.946,2
1,2,2017,Wardak,34.3513494,68.2385339,302610.172,2
1,2,2017,Zabul,32.1918782,67.1894488,1029489.766,2
1,2,2018,Badghis,35.1671339,63.7695384,3328306.459,2
1,2,2018,Baghlan,35.8042947,69.2877535,106302.1844,2
1,2,2018,Balkh,36.8909158,67.1894488,905861.32,2
1,2,2018,Bamyan,34.9073296,67.1894488,1467194.375,2
1,2,2018,Daykundi,33.669495,66.0463534,130742.9725,2
1,2,2018,Faryab,36.0795613,64.905955,2848393.135,2
1,2,2018,Ghazni,33.55,68.416667,639039.0749,2
1,2,2018,Ghor,34.0995776,64.905955,1687042.976,2
1,2,2018,Hilmand,31.3636474,63.9586111,2896007.64,2
1,2,2018,Hirat,34.341944,62.203056,1887818.236,2
1,2,2018,Jawzjan,36.8969692,65.6658568,120697.3509,2
1,2,2018,Kabul,34.533333,69.166667,1820545.013,2
1,2,2018,Kandahar,30.9960679,65.475736,3933544.839,2
1,2,2018,Kunar,34.8465893,71.097317,410529.1287,2
1,2,2018,Kunduz,36.8599307,68.7154975,2685030.692,2
1,2,2018,Laghman,34.6897687,70.1455805,883666.6503,2
1,2,2018,Logar,34.0145518,69.1923916,99674.2368,2
1,2,2018,Nangarhar,34.1718313,70.6216794,2687098.012,2
1,2,2018,Nimroz,31.0261488,62.4504154,79040.4299,2
1,2,2018,Nuristan,35.3250223,70.9071236,610817.17,2
1,2,2018,Paktika,32.2645386,68.5247149,298392.6336,2
1,2,2018,Paktya,33.706199,69.3831079,132877.7305,2
1,2,2018,Samangan,35.9807296,67.5708536,99674.2368,2
1,2,2018,Sar-e-Pul,35.6707473,66.0463534,417932.6258,2
1,2,2018,Takhar,36.6698013,69.4784541,211213.3698,2
1,2,2018,Uruzgan,32.9271287,66.1415263,1926757.433,2
1,2,2018,Wardak,34.3513494,68.2385339,99674.2368,2
1,2,2019,Badakhshan,36.7347725,70.8119953,149749.43,2
1,2,2019,Badghis,35.1671339,63.7695384,2790700.54,2
1,2,2019,Balkh,36.8909158,67.1894488,1693363.54,2
1,2,2019,Bamyan,34.9073296,67.1894488,38320.01,2
1,2,2019,Daykundi,33.669495,66.0463534,472450.52,2
1,2,2019,Farah,32.495328,62.2626627,579768.18,2
1,2,2019,Faryab,36.0795613,64.905955,2944118.5,2
1,2,2019,Ghazni,33.55,68.416667,440680.06,2
1,2,2019,Ghor,34.0995776,64.905955,3000,2
1,2,2019,Hilmand,31.3636474,63.9586111,2115214.17,2
1,2,2019,Hirat,34.341944,62.203056,572567.6,2
1,2,2019,Jawzjan,36.8969692,65.6658568,469171.72,2
1,2,2019,Kandahar,30.9960679,65.475736,1861179.85,2
1,2,2019,Khost,33.3585079,69.8597406,560019.6,2
1,2,2019,Kunar,34.8465893,71.097317,755443.77,2
1,2,2019,Laghman,34.6897687,70.1455805,131750,2
1,2,2019,Nangarhar,34.1718313,70.6216794,1359941.81,2
1,2,2019,Nuristan,35.3250223,70.9071236,109650,2
1,2,2019,Parwan,34.9630977,68.8108849,420014.7,2
1,2,2019,Sar-e-Pul,35.6707473,66.0463534,291662.4,2
1,2,2019,Takhar,36.6698013,69.4784541,563343.1,2
1,2,2019,Uruzgan,32.9271287,66.1415263,398772.41,2
1,2,2019,Wardak,34.3513494,68.2385339,480016.8,2
1,2,2019,Zabul,32.1918782,67.1894488,117960.01,2
1,2,2020,Badakhshan,36.7347725,70.8119953,889866.98,2
1,2,2020,Badghis,35.1671339,63.7695384,871563.42,2
1,2,2020,Baghlan,35.8042947,69.2877535,9599.96,2
1,2,2020,Balkh,36.8909158,67.1894488,207809.43,2
1,2,2020,Daykundi,33.669495,66.0463534,1138257.82,2
1,2,2020,Farah,32.495328,62.2626627,751398.74,2
1,2,2020,Faryab,36.0795613,64.905955,1088769.54,2
1,2,2020,Ghazni,33.55,68.416667,286964.52,2
1,2,2020,Ghor,34.0995776,64.905955,1503565.53,2
1,2,2020,Hilmand,31.3636474,63.9586111,782340.25,2
1,2,2020,Hirat,34.341944,62.203056,774182.03,2
1,2,2020,Jawzjan,36.8969692,65.6658568,417651.16,2
1,2,2020,Kabul,34.533333,69.166667,701724.41,2
1,2,2020,Kandahar,30.9960679,65.475736,853211.15,2
1,2,2020,Kapisa,34.9810572,69.6214562,97626.71,2
1,2,2020,Khost,33.3585079,69.8597406,23999.9,2
1,2,2020,Kunar,34.8465893,71.097317,482440.99,2
1,2,2020,Kunduz,36.8599307,68.7154975,969600.81,2
1,2,2020,Laghman,34.6897687,70.1455805,529481.04,2
1,2,2020,Logar,34.0145518,69.1923916,23999.9,2
1,2,2020,Nangarhar,34.1718313,70.6216794,1624496.6,2
1,2,2020,Nimroz,31.0261488,62.4504154,109950.88,2
1,2,2020,Nuristan,35.3250223,70.9071236,55426.59,2
1,2,2020,Paktika,32.2645386,68.5247149,146549.65,2
1,2,2020,Paktya,33.706199,69.3831079,177900.75,2
1,2,2020,Panjsher,35.883333,69.116667,9599.96,2
1,2,2020,Parwan,34.9630977,68.8108849,58799.88,2
1,2,2020,Samangan,35.9807296,67.5708536,60226.57,2
1,2,2020,Sar-e-Pul,35.6707473,66.0463534,19199.92,2
1,2,2020,Takhar,36.6698013,69.4784541,664264.81,2
1,2,2020,Uruzgan,32.9271287,66.1415263,1552031.49,2
1,2,2020,Wardak,34.3513494,68.2385339,618309.06,2
1,2,2020,Zabul,32.1918782,67.1894488,482818.57,2
18,1,2014,Bangui,4.3667,18.5833,519001.11,2
18,1,2014,Haute Kotto,7,23,29999.916,2
18,1,2014,KÃ©mo,5.75,19.0833,37999.8936,2
18,1,2014,Lobaye,4,18,324000.2944,2
18,1,2014,Nana Gribizi,6.657806,19.666148,61999.8264,2
18,1,2014,Nana MambÃ©rÃ©,5.5,15.5,106549.9152,2
18,1,2014,Ombella M'Poko,5,18,81000,2
18,1,2014,Ouaka,6,21,249999.804,2
18,1,2014,Ouham,7,18,431161.4352,2
18,1,2014,Ouham PÃ©ndÃ©,7,16,202164.6452,2
18,1,2015,Bamingui Bangoran,8.4167,20.6667,60027.963,2
18,1,2015,Bangui,4.3667,18.5833,1488091.967,2
18,1,2015,Basse Kotto,5,21.5,60027.963,2
18,1,2015,Haut Mbomou,6,26,60027.963,2
18,1,2015,Haute Kotto,7,23,60027.963,2
18,1,2015,KÃ©mo,5.75,19.0833,60027.963,2
18,1,2015,Lobaye,4,18,60027.963,2
18,1,2015,MambÃ©rÃ© KadÃ©i,4.5,16,400027.9664,2
18,1,2015,Mbomou,5.0764181,23.3093406,60027.963,2
18,1,2015,Nana Gribizi,6.657806,19.666148,159777.963,2
18,1,2015,Nana MambÃ©rÃ©,5.5,15.5,60027.963,2
18,1,2015,Ombella M'Poko,5,18,858390.931,2
18,1,2015,Ouaka,6,21,159777.963,2
18,1,2015,Ouham,7,18,390027.9663,2
18,1,2015,Ouham PÃ©ndÃ©,7,16,390027.9663,2
18,1,2015,Sangha MbaÃ©rÃ©,3.5,16.0833,60027.963,2
18,1,2016,Bamingui Bangoran,8.4167,20.6667,12000,2
18,1,2016,Bangui,4.3667,18.5833,446998.875,2
18,1,2016,Basse Kotto,5,21.5,6000,2
18,1,2016,Haut Mbomou,6,26,6000,2
18,1,2016,Haute Kotto,7,23,1258509.961,2
18,1,2016,KÃ©mo,5.75,19.0833,387499.961,2
18,1,2016,Lobaye,4,18,49000,2
18,1,2016,MambÃ©rÃ© Kadei,4.5,16,137499.3967,2
18,1,2016,Mbomou,5.0764181,23.3093406,11999.9913,2
18,1,2016,Nana Gribizi,6.657806,19.666148,35499.8194,2
18,1,2016,Nana MambÃ©rÃ©,5.5,15.5,25999.7936,2
18,1,2016,Ombella M'Poko,5,18,797000.065,2
18,1,2016,Ouaka,6,21,79999.7785,2
18,1,2016,Ouham,7,18,107999.8985,2
18,1,2016,Ouham PÃ©ndÃ©,7,16,12000,2
18,1,2016,Vakaga,10.3333,22.75,6000,2
18,1,2017,Bangui,4.3667,18.5833,1187376.391,2
18,1,2017,Basse Kotto,5,21.5,939052.337,2
18,1,2017,Haut Mbomou,6,26,563799.154,2
18,1,2017,Haute Kotto,7,23,1615225.382,2
18,1,2017,KÃ©mo,5.75,19.0833,3680,2
18,1,2017,Lobaye,4,18,7360,2
18,1,2017,Mbomou,5.0764181,23.3093406,196198.731,2
18,1,2017,Ombella M'Poko,5,18,334880.01,2
18,1,2017,Ouaka,6,21,2434096.331,2
18,1,2017,Ouham,7,18,32699.7885,2
18,1,2017,Ouham PÃ©ndÃ©,7,16,98099.3655,2
18,1,2018,Ouham PÃ©ndÃ©,7,16,1660496.83,2
18,1,2019,Bamingui Bangoran,8.4167,20.6667,60000.18,2
18,1,2019,Bangui,4.3667,18.5833,307393.45,2
18,1,2019,Basse Kotto,5,21.5,101196.83,2
18,1,2019,Haut Mbomou,6,26,1080364.4,2
18,1,2019,Haute Kotto,7,23,150000.46,2
18,1,2019,Lobaye,4,18,31196.62,2
18,1,2019,MambÃ©rÃ©-KadÃ©Ã¯,4.5,16,50000.15,2
18,1,2019,Mbomou,5.0764181,23.3093406,151196.99,2
18,1,2019,Nana Gribizi,6.657806,19.666148,121196.89,2
18,1,2019,Ombella M'Poko,5,18,237393.24,2
18,1,2019,Ouaka,6,21,210000.64,2
18,1,2019,Ouham,7,18,161197.01,2
18,1,2019,Ouham PÃ©ndÃ©,7,16,547059.97,2
18,1,2019,Vakaga,10.3333,22.75,400362,2
18,1,2020,Bamingui Bangoran,8.4167,20.6667,643828.31,2
18,1,2020,Bangui,4.3667,18.5833,3792745.73,2
18,1,2020,Basse Kotto,5,21.5,2319054.32,2
18,1,2020,Haut Mbomou,6,26,3268330.34,2
18,1,2020,Haute Kotto,7,23,1715414,2
18,1,2020,KÃ©mo,5.75,19.0833,8425,2
18,1,2020,Lobaye,4,18,8425,2
18,1,2020,MambÃ©rÃ©-KadÃ©Ã¯,4.5,16,1182176.14,2
18,1,2020,Mbomou,5.0764181,23.3093406,2016615.86,2
18,1,2020,Nana Gribizi,6.657806,19.666148,1885458.08,2
18,1,2020,Nana MambÃ©rÃ©,5.5,15.5,365761.17,2
18,1,2020,Ombella M'Poko,5,18,423057,2
18,1,2020,Ouaka,6,21,872547.79,2
18,1,2020,Ouham,7,18,1259594.67,2
18,1,2020,Ouham PÃ©ndÃ©,7,16,725077.62,2
18,1,2020,Sangha MbaÃ©rÃ©,3.5,16.0833,8425,2
18,1,2020,Vakaga,10.3333,22.75,1335659.07,2
18,1,2021,Bamingui Bangoran,8.4167,20.6667,764477.55,2
18,1,2021,Bangui,4.3667,18.5833,814623.24,2
18,1,2021,Basse Kotto,5,21.5,1056674.69,2
18,1,2021,Haut Mbomou,6,26,90000,2
18,1,2021,Haute Kotto,7,23,283426.75,2
18,1,2021,KÃ©mo,5.75,19.0833,97108.16,2
18,1,2021,Mbomou,5.0764181,23.3093406,156028.25,2
18,1,2021,Nana Gribizi,6.657806,19.666148,443885.36,2
18,1,2021,Ombella M'Poko,5,18,90000,2
18,1,2021,Ouaka,6,21,456028.26,2
18,1,2021,Ouham,7,18,1470294.3,2
18,1,2021,Ouham PÃ©ndÃ©,7,16,785606.14,2
18,1,2021,Vakaga,10.3333,22.75,90000,2
18,2,2014,Bamingui Bangoran,8.4167,20.6667,701621.8464,2
18,2,2014,Bangui,4.3667,18.5833,1975524.592,2
18,2,2014,Basse Kotto,5,21.5,408853.3344,2
18,2,2014,Haut Mbomou,6,26,53853.0144,2
18,2,2014,Haute Kotto,7,23,289452.1622,2
18,2,2014,KÃ©mo,5.75,19.0833,1530433.596,2
18,2,2014,Lobaye,4,18,2747081.229,2
18,2,2014,MambÃ©rÃ© KadÃ©i,4.5,16,2203586.983,2
18,2,2014,Mbomou,5.0764181,23.3093406,53853.0144,2
18,2,2014,Nana Gribizi,6.657806,19.666148,630917.9228,2
18,2,2014,Nana MambÃ©rÃ©,5.5,15.5,75794.9868,2
18,2,2014,Ombella M'Poko,5,18,2548909.679,2
18,2,2014,Ouaka,6,21,512842.6048,2
18,2,2014,Ouham,7,18,2673082.327,2
18,2,2014,Ouham PÃ©ndÃ©,7,16,1787461.242,2
18,2,2014,Sangha MbaÃ©rÃ©,3.5,16.0833,514261.2336,2
18,2,2014,Vakaga,10.3333,22.75,39902.012,2
18,2,2015,Bamingui Bangoran,8.4167,20.6667,667870.3486,2
18,2,2015,Bangui,4.3667,18.5833,1816988.063,2
18,2,2015,Basse Kotto,5,21.5,406318.6524,2
18,2,2015,Haut Mbomou,6,26,1168929.478,2
18,2,2015,Haute Kotto,7,23,782603.5801,2
18,2,2015,KÃ©mo,5.75,19.0833,1747292.484,2
18,2,2015,Lobaye,4,18,714159.5175,2
18,2,2015,MambÃ©rÃ© KadÃ©i,4.5,16,964366.8375,2
18,2,2015,Mbomou,5.0764181,23.3093406,191699.9484,2
18,2,2015,Nana Gribizi,6.657806,19.666148,233815.3845,2
18,2,2015,Nana MambÃ©rÃ©,5.5,15.5,521950.5675,2
18,2,2015,Ombella M'Poko,5,18,1863958.911,2
18,2,2015,Ouaka,6,21,3784203.232,2
18,2,2015,Ouham,7,18,2060981.448,2
18,2,2015,Ouham PÃ©ndÃ©,7,16,2446299.319,2
18,2,2015,Sangha MbaÃ©rÃ©,3.5,16.0833,644014.1113,2
18,2,2015,Vakaga,10.3333,22.75,813738.957,2
18,2,2016,Bangui,4.3667,18.5833,1640503.569,2
18,2,2016,Basse Kotto,5,21.5,669994.66,2
18,2,2016,Haut Mbomou,6,26,497818.36,2
18,2,2016,Haute Kotto,7,23,910798.2468,2
18,2,2016,KÃ©mo,5.75,19.0833,1011999.1,2
18,2,2016,Lobaye,4,18,5500.0034,2
18,2,2016,MambÃ©rÃ© Kadei,4.5,16,850000,2
18,2,2016,MambÃ©rÃ© KadÃ©i,4.5,16,1331025.837,2
18,2,2016,Nana Gribizi,6.657806,19.666148,3440607.3,2
18,2,2016,Nana MambÃ©rÃ©,5.5,15.5,410000.113,2
18,2,2016,Ombella M'Poko,5,18,383999.7488,2
18,2,2016,Ouaka,6,21,1966455.414,2
18,2,2016,Ouham,7,18,3187330.602,2
18,2,2016,Ouham PÃ©ndÃ©,7,16,1213843.417,2
18,2,2016,Sangha MbaÃ©rÃ©,3.5,16.0833,100000,2
18,2,2016,Vakaga,10.3333,22.75,1658000.5,2
18,2,2017,Bangui,4.3667,18.5833,2020118.39,2
18,2,2017,Basse Kotto,5,21.5,655687.9245,2
18,2,2017,Haut Mbomou,6,26,499942.52,2
18,2,2017,Haute Kotto,7,23,240000.144,2
18,2,2017,KÃ©mo,5.75,19.0833,60000.001,2
18,2,2017,MambÃ©rÃ©-KadÃ©Ã¯,4.5,16,1042000.34,2
18,2,2017,Mbomou,5.0764181,23.3093406,1255968.86,2
18,2,2017,Nana Gribizi,6.657806,19.666148,1697991.912,2
18,2,2017,Nana MambÃ©rÃ©,5.5,15.5,942004.3275,2
18,2,2017,Ouaka,6,21,2351446.623,2
18,2,2017,Ouham,7,18,1167853.84,2
18,2,2017,Ouham PÃ©ndÃ©,7,16,2798506.438,2
18,2,2018,Bangui,4.3667,18.5833,1587731.146,2
18,2,2018,Basse Kotto,5,21.5,3071471.455,2
18,2,2018,Haut Mbomou,6,26,2277502.854,2
18,2,2018,Haute Kotto,7,23,1394741.046,2
18,2,2018,KÃ©mo,5.75,19.0833,578801.068,2
18,2,2018,MambÃ©rÃ©-KadÃ©Ã¯,4.5,16,1128265.251,2
18,2,2018,Mbomou,5.0764181,23.3093406,2871844.281,2
18,2,2018,Nana Gribizi,6.657806,19.666148,1674756.726,2
18,2,2018,Nana MambÃ©rÃ©,5.5,15.5,14669.2185,2
18,2,2018,Ouaka,6,21,5552502.865,2
18,2,2018,Ouham,7,18,2436923.793,2
18,2,2018,Ouham PÃ©ndÃ©,7,16,4143113.448,2
18,2,2019,Bamingui Bangoran,8.4167,20.6667,60000.08,2
18,2,2019,Bangui,4.3667,18.5833,2469793.15,2
18,2,2019,Basse Kotto,5,21.5,6648026.17,2
18,2,2019,Haut Mbomou,6,26,4130849.79,2
18,2,2019,Haute Kotto,7,23,2093730.78,2
18,2,2019,KÃ©mo,5.75,19.0833,199929.24,2
18,2,2019,MambÃ©rÃ©-KadÃ©Ã¯,4.5,16,1815712.36,2
18,2,2019,Mbomou,5.0764181,23.3093406,4240582.01,2
18,2,2019,Nana Gribizi,6.657806,19.666148,2227819.73,2
18,2,2019,Nana MambÃ©rÃ©,5.5,15.5,85021.66,2
18,2,2019,Ouaka,6,21,4866414.81,2
18,2,2019,Ouham,7,18,1564316.67,2
18,2,2019,Ouham PÃ©ndÃ©,7,16,2020461.22,2
18,2,2019,Vakaga,10.3333,22.75,2967205.55,2
18,2,2020,Bamingui Bangoran,8.4167,20.6667,335749.12,2
18,2,2020,Bangui,4.3667,18.5833,2334999.18,2
18,2,2020,Basse Kotto,5,21.5,1941456.58,2
18,2,2020,Haut Mbomou,6,26,1196364.55,2
18,2,2020,Haute Kotto,7,23,264975.93,2
